order_id,order_date,customer_id,product_id,product_category,brand,price,discount_percent,delivery_location,size,color,customer_history_returns,return_flag,return_reason,days_to_return
ORD117643,2024-02-11,CUST10274,PROD1308,Ethnic,BrandA,942.03,10,Mumbai,L,Red,0,0,,
ORD117644,2024-04-03,CUST11009,PROD2083,Bottoms,BrandF,1721.21,30,Delhi,XXL,Grey,0,1,Fit/Sizing,7.0
ORD117645,2024-03-28,CUST16398,PROD1064,Tops,BrandB,1221.57,30,Hyderabad,XS,White,0,0,,
ORD117646,2025-11-28,CUST11620,PROD2945,Tops,BrandC,2778.59,0,Hyderabad,XXL,Red,0,0,,
ORD117647,2024-12-17,CUST10498,PROD1603,Activewear,BrandD,1090.14,20,Kolkata,XL,White,1,0,,
ORD117648,2024-04-09,CUST13496,PROD1039,Bottoms,BrandF,747.35,20,Bengaluru,L,Yellow,1,0,,
ORD117649,2024-08-16,CUST11591,PROD2825,Footwear,BrandD,2887.91,30,Mumbai,M,Green,0,1,Fit/Sizing,10.0
ORD117650,2024-04-27,CUST15166,PROD2055,Activewear,BrandC,2807.04,30,Lucknow,S,Grey,0,0,,
ORD117651,2024-11-24,CUST10239,PROD2051,Accessories,BrandG,573.03,40,Lucknow,XS,Red,0,0,,
ORD117652,2024-03-29,CUST16804,PROD1479,Bottoms,BrandD,2061.91,20,Bengaluru,S,Green,0,0,,
ORD117653,2024-07-08,CUST12803,PROD2307,Tops,BrandB,1271.21,10,Mumbai,XXL,Yellow,0,0,,
ORD117654,2025-01-22,CUST14819,PROD1696,Activewear,BrandG,562.88,20,Lucknow,S,Blue,0,0,,
ORD117655,2025-05-24,CUST12073,PROD1153,Bottoms,BrandA,2068.16,0,Delhi,M,White,0,0,,
ORD117656,2024-01-23,CUST11834,PROD1203,Tops,BrandB,661.22,20,Mumbai,XXL,Grey,1,0,,
ORD117657,2024-04-18,CUST11008,PROD2133,Tops,BrandA,687.65,0,Pune,M,Yellow,1,0,,
ORD117658,2024-02-09,CUST10325,PROD1741,Footwear,BrandA,500.94,0,Kolkata,XXL,Yellow,0,0,,
ORD117659,2024-08-31,CUST15712,PROD1320,Activewear,BrandC,412.87,10,Lucknow,M,Red,2,0,,
ORD117660,2024-07-06,CUST12225,PROD1295,Tops,BrandA,3580.58,10,Hyderabad,XXL,White,0,0,,
ORD117661,2024-04-13,CUST14478,PROD1202,Footwear,BrandE,959.33,0,Delhi,XL,Grey,0,0,,
ORD117662,2024-01-24,CUST15031,PROD1508,Ethnic,BrandC,657.12,0,Pune,M,Grey,0,0,,
ORD117663,2024-10-25,CUST17080,PROD1795,Tops,BrandF,1708.83,30,Lucknow,S,White,0,0,,
ORD117664,2025-02-01,CUST16478,PROD1882,Bottoms,BrandF,422.11,20,Kolkata,L,Blue,0,0,,
ORD117665,2024-07-02,CUST16612,PROD1820,Ethnic,BrandD,3277.4,40,Pune,XS,Green,0,0,,
ORD117666,2024-03-22,CUST10838,PROD2091,Tops,BrandF,3334.46,0,Pune,XL,Red,0,0,,
ORD117667,2024-04-02,CUST16843,PROD1323,Ethnic,BrandG,522.3,30,Delhi,L,Blue,0,0,,
ORD117668,2025-04-28,CUST17970,PROD1474,Activewear,BrandC,1635.54,30,Pune,XXL,Black,0,0,,
ORD117669,2024-01-10,CUST11190,PROD1322,Tops,BrandD,2249.39,50,Hyderabad,XXL,Red,0,0,,
ORD117670,2024-06-10,CUST10595,PROD2830,Accessories,BrandE,598.28,50,Chennai,M,Green,0,0,,
ORD117671,2024-01-31,CUST10135,PROD1660,Ethnic,BrandB,512.83,30,Mumbai,XXL,Grey,0,0,,
ORD117672,2024-04-07,CUST14840,PROD2414,Accessories,BrandG,2354.65,0,Lucknow,XXL,Grey,0,1,Fit/Sizing,7.0
ORD117673,2024-08-22,CUST13497,PROD1213,Footwear,BrandB,1451.68,10,Hyderabad,XL,Green,2,0,,
ORD117674,2025-08-25,CUST10720,PROD2722,Tops,BrandA,3234.06,10,Chennai,XS,Yellow,1,1,Fit/Sizing,7.0
ORD117675,2024-06-16,CUST11457,PROD1742,Tops,BrandC,809.81,30,Kolkata,S,Green,0,1,Quality,7.0
ORD117676,2024-04-27,CUST11150,PROD2754,Accessories,BrandG,1339.72,40,Mumbai,S,Grey,1,0,,
ORD117677,2024-03-12,CUST14931,PROD1886,Ethnic,BrandD,1842.35,20,Hyderabad,S,Green,0,1,Fit/Sizing,7.0
ORD117678,2024-01-04,CUST11033,PROD2032,Accessories,BrandG,1273.84,10,Delhi,M,Black,0,0,,
ORD117679,2024-01-12,CUST11845,PROD1488,Footwear,BrandD,2756.1,30,Bengaluru,L,Black,0,0,,
ORD117680,2024-01-17,CUST12737,PROD1093,Activewear,BrandC,468.45,30,Hyderabad,XS,Grey,0,0,,
ORD117681,2024-03-13,CUST11786,PROD1083,Tops,BrandA,1109.61,0,Delhi,S,White,0,0,,
ORD117682,2024-06-28,CUST16265,PROD2798,Bottoms,BrandG,999.36,40,Mumbai,M,Blue,0,0,,
ORD117683,2024-04-23,CUST11159,PROD2996,Tops,BrandB,1668.32,0,Delhi,XS,Blue,0,0,,
ORD117684,2024-03-04,CUST13887,PROD1441,Bottoms,BrandF,1063.48,0,Bengaluru,L,Yellow,1,0,,
ORD117685,2024-12-09,CUST11683,PROD2661,Tops,BrandB,528.75,10,Chennai,XXL,Grey,0,0,,
ORD117686,2024-03-11,CUST16191,PROD1502,Footwear,BrandE,563.99,0,Chennai,L,Grey,0,0,,
ORD117687,2024-09-09,CUST13119,PROD1833,Tops,BrandE,348.28,30,Chennai,M,Yellow,0,0,,
ORD117688,2024-01-22,CUST14102,PROD2374,Tops,BrandE,1343.12,10,Hyderabad,L,Green,0,1,Fit/Sizing,2.0
ORD117689,2024-07-27,CUST13130,PROD1700,Activewear,BrandE,1017.18,0,Kolkata,XL,Blue,1,0,,
ORD117690,2025-02-28,CUST12948,PROD2940,Bottoms,BrandF,326.25,10,Bengaluru,S,Green,0,1,Fit/Sizing,10.0
ORD117691,2024-02-13,CUST11887,PROD1109,Tops,BrandG,2816.4,10,Mumbai,S,Blue,0,0,,
ORD117692,2024-05-05,CUST13050,PROD1604,Tops,BrandE,1281.64,50,Delhi,L,Red,0,1,Fit/Sizing,15.0
ORD117693,2024-07-25,CUST12828,PROD2668,Tops,BrandB,1139.52,50,Kolkata,XS,Green,0,1,Fit/Sizing,7.0
ORD117694,2024-04-09,CUST12859,PROD2354,Tops,BrandA,3276.55,20,Hyderabad,L,Red,2,0,,
ORD117695,2024-01-12,CUST10616,PROD2512,Ethnic,BrandD,1173.97,20,Chennai,XS,White,1,1,Fit/Sizing,20.0
ORD117696,2024-10-25,CUST12484,PROD2204,Ethnic,BrandA,1761.88,10,Delhi,M,Black,1,1,Quality,7.0
ORD117697,2025-02-24,CUST16844,PROD1284,Tops,BrandF,2234.99,20,Chennai,XL,Green,1,0,,
ORD117698,2024-11-05,CUST11689,PROD2942,Ethnic,BrandD,2100.72,10,Delhi,XXL,Yellow,0,0,,
ORD117699,2025-12-04,CUST15932,PROD2009,Activewear,BrandE,1512.65,0,Kolkata,S,Grey,0,1,Late Delivery,10.0
ORD117700,2024-03-07,CUST15882,PROD2412,Footwear,BrandE,2642.11,0,Delhi,M,Yellow,0,0,,
ORD117701,2025-05-24,CUST15567,PROD2235,Accessories,BrandG,2201.28,10,Kolkata,XXL,Yellow,0,1,Quality,7.0
ORD117702,2024-06-24,CUST11728,PROD2985,Tops,BrandC,791.61,20,Bengaluru,L,Black,0,0,,
ORD117703,2024-01-31,CUST17655,PROD2028,Footwear,BrandA,412.01,0,Bengaluru,XXL,Red,0,0,,
ORD117704,2024-03-31,CUST16684,PROD2943,Ethnic,BrandB,2023.5,10,Hyderabad,XS,Green,1,0,,
ORD117705,2024-08-23,CUST12589,PROD2436,Ethnic,BrandD,673.88,50,Mumbai,S,Blue,1,0,,
ORD117706,2025-03-19,CUST14980,PROD1502,Ethnic,BrandC,430.3,10,Mumbai,L,Blue,0,0,,
ORD117707,2024-01-04,CUST16411,PROD1275,Accessories,BrandC,1254.5,30,Bengaluru,L,Blue,0,0,,
ORD117708,2024-01-22,CUST15046,PROD1522,Accessories,BrandE,1073.65,10,Bengaluru,S,Grey,1,0,,
ORD117709,2024-05-04,CUST11243,PROD1479,Ethnic,BrandE,2188.11,30,Mumbai,XL,Blue,0,0,,
ORD117710,2024-05-21,CUST10624,PROD2669,Ethnic,BrandA,583.74,10,Bengaluru,XL,Blue,0,0,,
ORD117711,2024-05-28,CUST16800,PROD1438,Bottoms,BrandB,2640.92,0,Chennai,M,Grey,0,0,,
ORD117712,2024-03-30,CUST15650,PROD2954,Footwear,BrandA,935.18,10,Chennai,M,Red,1,1,Fit/Sizing,5.0
ORD117713,2024-01-13,CUST15092,PROD2369,Ethnic,BrandD,2547.69,30,Hyderabad,XL,Yellow,0,1,Fit/Sizing,5.0
ORD117714,2024-01-22,CUST12622,PROD2308,Footwear,BrandG,1761.4,30,Kolkata,XXL,Blue,0,0,,
ORD117715,2024-03-01,CUST10778,PROD1135,Bottoms,BrandG,428.7,20,Bengaluru,XS,Black,1,0,,
ORD117716,2024-04-29,CUST16733,PROD2037,Bottoms,BrandD,837.84,0,Bengaluru,L,Red,1,0,,
ORD117717,2025-07-06,CUST15210,PROD2123,Activewear,BrandD,458.74,10,Pune,S,White,0,0,,
ORD117718,2024-03-27,CUST16862,PROD1566,Footwear,BrandF,1728.79,10,Lucknow,XXL,Yellow,1,0,,
ORD117719,2024-02-14,CUST14132,PROD1685,Tops,BrandA,1018.83,20,Pune,S,Yellow,0,1,Fit/Sizing,2.0
ORD117720,2024-03-03,CUST14447,PROD2526,Bottoms,BrandA,1732.33,10,Kolkata,XS,Black,0,0,,
ORD117721,2024-02-19,CUST14524,PROD1191,Accessories,BrandC,490.96,0,Pune,S,Green,0,0,,
ORD117722,2025-01-02,CUST13866,PROD2327,Accessories,BrandD,557.7,0,Bengaluru,XS,Red,0,0,,
ORD117723,2025-11-07,CUST13734,PROD2322,Activewear,BrandC,1049.75,10,Bengaluru,XL,Grey,0,1,Late Delivery,10.0
ORD117724,2024-02-16,CUST17086,PROD2624,Tops,BrandD,649.77,10,Hyderabad,XS,Green,1,0,,
ORD117725,2024-11-07,CUST17442,PROD1201,Tops,BrandB,400.19,10,Chennai,M,White,1,0,,
ORD117726,2024-04-11,CUST17200,PROD1745,Ethnic,BrandF,1257.69,10,Kolkata,XXL,Yellow,1,0,,
ORD117727,2025-07-09,CUST13916,PROD1341,Activewear,BrandE,2541.89,30,Lucknow,S,Red,0,0,,
ORD117728,2024-05-23,CUST17937,PROD2513,Ethnic,BrandB,3205.48,0,Bengaluru,M,Blue,0,0,,
ORD117729,2024-06-09,CUST10623,PROD2658,Ethnic,BrandA,1370.11,30,Kolkata,L,Black,0,1,Quality,2.0
ORD117730,2024-01-21,CUST12768,PROD1787,Tops,BrandC,1766.53,20,Hyderabad,XXL,Red,0,0,,
ORD117731,2024-05-18,CUST14752,PROD1811,Activewear,BrandE,745.06,0,Mumbai,M,White,1,0,,
ORD117732,2025-01-29,CUST12652,PROD2862,Footwear,BrandE,959.47,0,Mumbai,XS,Black,0,0,,
ORD117733,2024-03-23,CUST17246,PROD1745,Activewear,BrandA,934.89,40,Chennai,M,Yellow,1,0,,
ORD117734,2024-03-19,CUST16307,PROD1541,Accessories,BrandB,667.64,10,Chennai,XS,Green,0,0,,
ORD117735,2024-02-07,CUST12160,PROD1490,Accessories,BrandE,3578.66,20,Delhi,S,Black,0,0,,
ORD117736,2025-09-09,CUST16989,PROD2537,Footwear,BrandA,840.3,0,Bengaluru,S,Yellow,0,0,,
ORD117737,2024-07-11,CUST13923,PROD1155,Tops,BrandC,355.79,20,Pune,M,Yellow,1,1,Fit/Sizing,7.0
ORD117738,2024-01-15,CUST17079,PROD2604,Footwear,BrandG,1909.54,0,Delhi,S,Red,1,1,Fit/Sizing,7.0
ORD117739,2024-02-14,CUST17733,PROD2755,Tops,BrandC,1510.26,0,Lucknow,XL,Green,0,0,,
ORD117740,2025-07-18,CUST10526,PROD1390,Activewear,BrandE,475.63,10,Mumbai,S,Grey,1,1,Quality,10.0
ORD117741,2024-03-23,CUST13960,PROD1176,Bottoms,BrandF,627.17,10,Kolkata,L,Blue,0,0,,
ORD117742,2024-05-10,CUST16247,PROD1887,Footwear,BrandC,1326.3,10,Delhi,XL,White,0,0,,
ORD117743,2024-03-28,CUST15262,PROD2029,Activewear,BrandA,1613.03,50,Delhi,S,White,1,0,,
ORD117744,2024-01-29,CUST14163,PROD1702,Tops,BrandG,2589.58,30,Chennai,L,Green,0,0,,
ORD117745,2024-05-12,CUST12532,PROD1580,Activewear,BrandF,1142.52,10,Delhi,XL,Yellow,0,0,,
ORD117746,2024-04-24,CUST12171,PROD2163,Bottoms,BrandE,427.29,10,Chennai,M,Blue,1,0,,
ORD117747,2024-01-18,CUST16937,PROD2820,Bottoms,BrandE,2536.72,0,Hyderabad,S,Black,0,0,,
ORD117748,2024-01-22,CUST17326,PROD2256,Tops,BrandA,2468.44,0,Kolkata,M,Black,0,0,,
ORD117749,2024-03-27,CUST12256,PROD2774,Activewear,BrandB,775.78,40,Bengaluru,L,Red,0,0,,
ORD117750,2024-08-13,CUST12732,PROD2484,Footwear,BrandA,1406.03,10,Kolkata,M,Red,2,0,,
ORD117751,2024-01-14,CUST17071,PROD1445,Activewear,BrandC,1396.33,30,Hyderabad,M,Black,0,0,,
ORD117752,2024-03-10,CUST16122,PROD1832,Activewear,BrandE,2074.0,0,Delhi,L,White,0,0,,
ORD117753,2024-11-13,CUST10634,PROD1771,Activewear,BrandB,819.08,20,Lucknow,M,Yellow,0,0,,
ORD117754,2024-05-17,CUST10774,PROD2676,Tops,BrandA,774.33,10,Pune,XL,Red,2,0,,
ORD117755,2024-03-05,CUST14632,PROD2953,Tops,BrandD,3095.73,10,Mumbai,S,Red,0,0,,
ORD117756,2024-01-15,CUST16047,PROD1292,Tops,BrandB,479.69,30,Chennai,XL,White,0,0,,
ORD117757,2024-02-20,CUST17816,PROD1282,Accessories,BrandC,1262.96,10,Bengaluru,XS,Blue,0,0,,
ORD117758,2024-01-08,CUST10839,PROD1966,Ethnic,BrandA,2078.52,10,Delhi,XS,Red,1,0,,
ORD117759,2024-07-15,CUST12824,PROD2557,Accessories,BrandE,589.91,40,Mumbai,M,White,0,1,Fit/Sizing,20.0
ORD117760,2024-01-07,CUST10354,PROD1778,Bottoms,BrandE,2271.16,0,Pune,S,Green,0,1,Fit/Sizing,2.0
ORD117761,2024-01-17,CUST15479,PROD2951,Activewear,BrandF,1791.71,10,Hyderabad,S,Black,0,0,,
ORD117762,2025-02-19,CUST14907,PROD1086,Accessories,BrandB,1281.96,0,Hyderabad,S,Green,0,0,,
ORD117763,2024-03-10,CUST17694,PROD1362,Bottoms,BrandF,806.38,20,Bengaluru,XS,White,0,1,Fit/Sizing,7.0
ORD117764,2024-05-18,CUST13918,PROD1610,Tops,BrandG,2363.42,0,Lucknow,XL,White,0,0,,
ORD117765,2024-02-09,CUST15279,PROD1265,Footwear,BrandG,594.43,20,Kolkata,M,Yellow,0,0,,
ORD117766,2024-02-26,CUST17680,PROD2839,Tops,BrandE,1455.16,30,Pune,XS,Green,0,1,Late Delivery,15.0
ORD117767,2024-07-19,CUST17855,PROD1061,Ethnic,BrandC,539.34,40,Bengaluru,XL,Black,0,0,,
ORD117768,2024-02-19,CUST17714,PROD2869,Accessories,BrandG,732.55,40,Lucknow,L,Red,0,0,,
ORD117769,2024-10-29,CUST10697,PROD2286,Ethnic,BrandG,2993.27,30,Kolkata,XL,Green,0,0,,
ORD117770,2024-05-12,CUST14299,PROD2232,Tops,BrandA,2676.46,40,Pune,L,Yellow,1,0,,
ORD117771,2025-01-25,CUST17411,PROD2910,Tops,BrandE,428.92,30,Kolkata,XXL,White,0,0,,
ORD117772,2024-12-14,CUST15659,PROD1552,Bottoms,BrandC,2559.29,10,Hyderabad,L,Grey,1,0,,
ORD117773,2024-12-12,CUST14815,PROD1538,Tops,BrandA,420.08,20,Delhi,XS,Yellow,0,0,,
ORD117774,2024-01-16,CUST14090,PROD1271,Ethnic,BrandB,468.22,40,Lucknow,XS,Blue,0,0,,
ORD117775,2024-05-12,CUST14764,PROD1691,Tops,BrandF,709.53,10,Pune,XS,Grey,0,0,,
ORD117776,2025-07-28,CUST14254,PROD1316,Activewear,BrandB,1020.54,30,Bengaluru,XL,Yellow,1,0,,
ORD117777,2024-06-19,CUST10965,PROD1203,Footwear,BrandC,1590.22,20,Lucknow,M,Blue,0,0,,
ORD117778,2024-03-31,CUST11018,PROD2044,Activewear,BrandC,1438.17,0,Chennai,XXL,Black,0,0,,
ORD117779,2024-03-04,CUST13129,PROD2234,Ethnic,BrandC,1793.49,30,Bengaluru,XS,Green,0,0,,
ORD117780,2024-02-19,CUST11565,PROD1176,Activewear,BrandF,991.95,40,Kolkata,XXL,Black,0,0,,
ORD117781,2024-05-19,CUST10746,PROD2764,Ethnic,BrandA,2571.22,30,Delhi,M,White,1,0,,
ORD117782,2024-02-02,CUST13130,PROD2124,Footwear,BrandB,2946.08,0,Chennai,XXL,Black,1,1,Fit/Sizing,2.0
ORD117783,2024-07-23,CUST12657,PROD1237,Tops,BrandC,828.11,20,Delhi,M,Blue,0,0,,
ORD117784,2024-03-04,CUST12834,PROD1403,Tops,BrandD,1671.81,50,Pune,XXL,Blue,0,0,,
ORD117785,2024-01-31,CUST15920,PROD1390,Footwear,BrandB,2949.42,10,Kolkata,M,Green,0,0,,
ORD117786,2024-04-18,CUST10690,PROD1858,Tops,BrandB,2191.46,0,Delhi,XXL,Grey,0,1,Quality,2.0
ORD117787,2024-09-13,CUST15117,PROD2207,Ethnic,BrandD,1540.59,30,Delhi,S,Red,0,0,,
ORD117788,2024-08-05,CUST12818,PROD1606,Tops,BrandD,1019.7,10,Delhi,XS,Red,0,0,,
ORD117789,2024-08-03,CUST12513,PROD2915,Ethnic,BrandA,1057.57,50,Bengaluru,S,Blue,0,0,,
ORD117790,2024-01-22,CUST13573,PROD1800,Bottoms,BrandE,942.44,30,Delhi,XS,Green,1,0,,
ORD117791,2024-04-06,CUST12480,PROD1188,Ethnic,BrandA,1456.35,10,Lucknow,XXL,Yellow,0,0,,
ORD117792,2024-01-29,CUST17879,PROD2131,Ethnic,BrandG,2341.72,0,Delhi,L,Grey,0,0,,
ORD117793,2024-02-01,CUST11610,PROD1540,Ethnic,BrandD,424.47,40,Pune,L,Green,0,1,Late Delivery,5.0
ORD117794,2024-08-20,CUST16280,PROD1172,Ethnic,BrandE,368.39,20,Delhi,M,Yellow,0,0,,
ORD117795,2024-04-09,CUST15772,PROD1550,Tops,BrandB,2960.41,0,Pune,XS,Blue,0,0,,
ORD117796,2024-04-27,CUST17372,PROD1457,Tops,BrandB,766.15,40,Pune,M,White,0,0,,
ORD117797,2024-04-04,CUST10581,PROD1463,Bottoms,BrandA,3388.29,10,Delhi,S,Blue,0,0,,
ORD117798,2024-01-02,CUST12829,PROD1616,Bottoms,BrandE,2186.8,0,Chennai,S,Yellow,0,0,,
ORD117799,2025-01-07,CUST16276,PROD2439,Bottoms,BrandE,1436.51,30,Kolkata,L,Red,0,0,,
ORD117800,2024-07-17,CUST10162,PROD1736,Activewear,BrandC,2354.16,10,Hyderabad,XXL,Grey,2,1,Late Delivery,15.0
ORD117801,2024-07-23,CUST13745,PROD2206,Bottoms,BrandD,581.23,10,Mumbai,XL,Red,0,0,,
ORD117802,2024-03-06,CUST12203,PROD1902,Footwear,BrandD,1308.69,20,Chennai,S,White,0,0,,
ORD117803,2024-01-07,CUST15360,PROD1604,Tops,BrandA,889.49,10,Delhi,XS,Black,0,0,,
ORD117804,2024-03-31,CUST12635,PROD2077,Ethnic,BrandG,460.5,0,Bengaluru,XXL,Black,0,0,,
ORD117805,2024-03-25,CUST17240,PROD2478,Tops,BrandA,1098.4,10,Mumbai,S,Red,0,0,,
ORD117806,2024-01-22,CUST14568,PROD1119,Ethnic,BrandF,410.77,0,Mumbai,XL,Red,1,1,Fit/Sizing,5.0
ORD117807,2024-06-24,CUST11342,PROD2036,Bottoms,BrandD,1379.06,20,Kolkata,XL,Red,0,0,,
ORD117808,2024-02-16,CUST17197,PROD1862,Tops,BrandC,593.6,10,Bengaluru,M,Red,0,0,,
ORD117809,2024-08-31,CUST14157,PROD2346,Bottoms,BrandB,2351.96,20,Kolkata,L,Green,2,0,,
ORD117810,2024-02-04,CUST14568,PROD2695,Tops,BrandD,1198.14,40,Pune,XS,Blue,0,0,,
ORD117811,2024-01-31,CUST13966,PROD1721,Footwear,BrandD,756.56,0,Bengaluru,S,Green,1,0,,
ORD117812,2024-01-17,CUST15169,PROD1336,Activewear,BrandF,2996.2,20,Mumbai,M,Green,0,0,,
ORD117813,2024-07-07,CUST15545,PROD2675,Tops,BrandF,581.77,0,Pune,M,Green,0,0,,
ORD117814,2025-10-28,CUST11300,PROD2411,Tops,BrandF,1362.63,0,Mumbai,XXL,Yellow,1,0,,
ORD117815,2024-06-02,CUST13768,PROD1515,Tops,BrandA,3397.37,10,Kolkata,XS,Black,0,1,Quality,2.0
ORD117816,2024-04-17,CUST14825,PROD2564,Tops,BrandF,472.42,20,Mumbai,L,Blue,0,0,,
ORD117817,2026-10-26,CUST14523,PROD1124,Bottoms,BrandC,1003.22,30,Mumbai,XXL,Green,0,0,,
ORD117818,2024-10-03,CUST13488,PROD1664,Activewear,BrandA,386.23,10,Chennai,XS,Green,0,0,,
ORD117819,2024-04-22,CUST13979,PROD1212,Activewear,BrandC,589.37,40,Kolkata,XL,Grey,0,0,,
ORD117820,2024-02-01,CUST10830,PROD1707,Tops,BrandG,3326.92,20,Mumbai,S,White,2,0,,
ORD117821,2024-01-02,CUST17339,PROD1361,Tops,BrandC,663.54,0,Mumbai,XXL,Yellow,0,1,Fit/Sizing,2.0
ORD117822,2024-06-25,CUST10402,PROD2269,Tops,BrandD,2203.21,0,Chennai,XXL,Green,0,0,,
ORD117823,2024-01-15,CUST15274,PROD1383,Bottoms,BrandF,604.34,20,Mumbai,M,White,0,0,,
ORD117824,2024-04-17,CUST12681,PROD2161,Ethnic,BrandB,799.34,20,Hyderabad,XS,Black,0,0,,
ORD117825,2024-01-07,CUST13094,PROD2888,Footwear,BrandA,2107.96,50,Hyderabad,XS,Blue,0,0,,
ORD117826,2024-08-08,CUST10697,PROD2732,Footwear,BrandG,1285.74,20,Mumbai,XXL,Green,2,1,Fit/Sizing,7.0
ORD117827,2024-06-22,CUST10186,PROD1240,Tops,BrandC,2283.39,10,Pune,L,Green,0,0,,
ORD117828,2024-06-21,CUST11410,PROD1064,Ethnic,BrandG,1768.12,50,Bengaluru,XL,Grey,1,0,,
ORD117829,2024-08-10,CUST15736,PROD2573,Ethnic,BrandD,2977.7,30,Bengaluru,L,Red,0,1,Quality,7.0
ORD117830,2024-09-04,CUST15624,PROD2301,Activewear,BrandE,684.11,20,Delhi,XXL,Blue,1,0,,
ORD117831,2024-03-29,CUST17968,PROD1748,Ethnic,BrandD,3004.43,30,Lucknow,M,Grey,0,0,,
ORD117832,2026-01-09,CUST15369,PROD2304,Footwear,BrandE,2238.66,20,Chennai,XS,White,0,0,,
ORD117833,2025-07-07,CUST10115,PROD2916,Footwear,BrandD,1412.5,0,Chennai,L,Green,0,0,,
ORD117834,2024-10-30,CUST15555,PROD2339,Bottoms,BrandB,3547.08,30,Lucknow,XS,Red,0,1,Late Delivery,7.0
ORD117835,2024-05-03,CUST13989,PROD2688,Bottoms,BrandF,2951.65,10,Bengaluru,S,Grey,1,0,,
ORD117836,2024-03-03,CUST16786,PROD2970,Activewear,BrandC,1329.87,30,Pune,S,Yellow,0,0,,
ORD117837,2024-06-08,CUST13005,PROD1748,Bottoms,BrandA,1566.83,0,Hyderabad,M,Black,0,1,Fit/Sizing,7.0
ORD117838,2024-03-27,CUST12955,PROD2542,Tops,BrandC,1488.71,40,Kolkata,XL,Black,1,1,Fit/Sizing,5.0
ORD117839,2024-01-08,CUST11097,PROD2663,Footwear,BrandD,2206.04,10,Kolkata,XL,Yellow,0,0,,
ORD117840,2024-09-25,CUST17336,PROD1189,Tops,BrandB,1115.93,0,Chennai,XL,Green,1,1,Wrong Item,5.0
ORD117841,2024-05-29,CUST17708,PROD2852,Activewear,BrandF,3134.44,10,Mumbai,L,Red,1,0,,
ORD117842,2024-03-09,CUST14721,PROD1374,Accessories,BrandD,2865.83,10,Bengaluru,M,Red,0,0,,
ORD117843,2024-05-06,CUST12306,PROD1694,Activewear,BrandA,532.78,40,Hyderabad,S,Grey,1,0,,
ORD117844,2024-09-13,CUST10222,PROD1733,Accessories,BrandG,443.97,10,Hyderabad,M,Red,0,0,,
ORD117845,2024-04-19,CUST10586,PROD2659,Tops,BrandA,1077.32,20,Pune,M,Red,1,0,,
ORD117846,2024-05-30,CUST17510,PROD2340,Activewear,BrandC,478.53,20,Mumbai,XL,Grey,0,0,,
ORD117847,2024-10-03,CUST10854,PROD2780,Ethnic,BrandC,427.78,10,Lucknow,XXL,Yellow,0,0,,
ORD117848,2024-06-06,CUST17810,PROD2444,Ethnic,BrandC,2268.53,10,Delhi,L,Green,0,0,,
ORD117849,2024-09-29,CUST14616,PROD1119,Bottoms,BrandG,2438.41,20,Kolkata,M,Black,1,0,,
ORD117850,2024-01-18,CUST15669,PROD1208,Tops,BrandE,459.16,50,Mumbai,S,Blue,0,0,,
ORD117851,2024-07-24,CUST13922,PROD1720,Bottoms,BrandC,711.04,40,Bengaluru,M,Green,0,0,,
ORD117852,2024-03-17,CUST16053,PROD1223,Bottoms,BrandB,2790.46,0,Kolkata,S,Black,2,0,,
ORD117853,2024-07-15,CUST16524,PROD1660,Ethnic,BrandF,362.02,10,Bengaluru,XXL,Grey,1,0,,
ORD117854,2024-06-28,CUST13796,PROD2629,Tops,BrandA,441.67,40,Chennai,L,White,0,1,Fit/Sizing,10.0
ORD117855,2024-08-07,CUST11719,PROD2200,Activewear,BrandA,2786.88,30,Bengaluru,M,White,0,0,,
ORD117856,2024-05-01,CUST14989,PROD1067,Bottoms,BrandA,395.3,0,Mumbai,XS,Red,0,1,Fit/Sizing,7.0
ORD117857,2024-01-11,CUST15482,PROD2869,Ethnic,BrandB,961.48,0,Delhi,L,Yellow,0,0,,
ORD117858,2024-05-13,CUST12860,PROD2783,Bottoms,BrandG,2650.16,30,Hyderabad,S,Green,0,1,Fit/Sizing,5.0
ORD117859,2025-09-03,CUST15208,PROD2329,Footwear,BrandG,3124.47,0,Hyderabad,XXL,Yellow,1,0,,
ORD117860,2024-10-27,CUST15544,PROD1859,Tops,BrandA,1379.72,0,Chennai,XL,Red,0,1,Wrong Item,10.0
ORD117861,2024-02-05,CUST12048,PROD1542,Ethnic,BrandE,324.23,30,Hyderabad,XXL,Red,0,0,,
ORD117862,2024-01-27,CUST11664,PROD1108,Footwear,BrandA,974.22,10,Bengaluru,L,Yellow,0,0,,
ORD117863,2024-09-13,CUST11587,PROD1550,Ethnic,BrandG,1800.23,20,Hyderabad,L,White,0,0,,
ORD117864,2024-10-27,CUST15875,PROD2607,Accessories,BrandE,1029.78,0,Pune,XL,White,0,0,,
ORD117865,2024-01-14,CUST15764,PROD1235,Footwear,BrandA,2952.34,10,Mumbai,XXL,Red,0,0,,
ORD117866,2024-01-12,CUST16493,PROD2068,Bottoms,BrandD,337.7,0,Kolkata,XXL,Yellow,0,0,,
ORD117867,2024-02-26,CUST10475,PROD2510,Tops,BrandB,1689.18,50,Chennai,XL,Red,0,0,,
ORD117868,2024-04-16,CUST16608,PROD2010,Footwear,BrandA,2177.36,50,Lucknow,XL,Red,0,0,,
